,Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHICAL,Unnamed: 18,GEOGRAPHIC
280,lat,ron,35.03,16,14,0.070470513,8795,1260,6.98015873015873,0.167303215,0.365410546,0.2939266328444695,0.4196,0.4553,0.4834,0.2271,0.499,0.0531,0.3636,0.0437
281,lat,hrv,39.27,2,28,0.034348165,7832,1260,6.215873015873016,0.216688845,0.365410546,0.1656481285027413,0.8919,0.533,0.5487,0.3162,0.0286,0.0254,0.4436,0.021
282,lat,ara,27.11,26,4,0.0,6984,1260,5.542857142857143,0.1033986809999999,0.365410546,0.5141380693901703,1.0,0.5915,0.5831,0.4377,0.2898,1.0,0.363,0.1307
283,lat,lav,33.89,19,11,0.019445036,6475,1260,5.138888888888889,0.268650981,0.365410546,0.0701173767880474,0.8337,0.4963,0.4772,0.1085,0.3214,0.093,0.3813,0.0764
284,lat,heb,27.85,25,5,0.0,5725,1260,4.5436507936507935,0.117344567,0.365410546,0.4608634425992694,1.0,0.467,0.5566,0.7831,0.499,0.1167,0.3268,0.0954
285,lat,ukr,35.91,8,22,0.000709673,5090,1260,4.03968253968254,0.31926283,0.365410546,0.0159491766426913,0.8718,0.4174,0.3569,0.2005,0.0071,0.0583,0.3491,0.048
286,lat,ind,31.68,23,7,0.018948265,5036,1260,3.996825396825397,0.197096308,0.365410546,0.2121678405143764,1.0,0.5879,0.6274,0.7045,0.4993,0.5572,0.4087,0.396
287,lat,dan,33.38,20,10,0.058051238,4947,1260,3.926190476190476,0.203165045,0.365410546,0.1971438216785718,0.8831,0.5163,0.5164,0.2579,0.3795,0.0729,0.3567,0.0599
288,lat,swe,35.14,15,15,0.026328862,4807,1260,3.815079365079365,0.193727962,0.365410546,0.2207447218101908,0.8831,0.5679,0.6007,0.1733,0.6067,0.1009,0.3809,0.0826
289,lat,zho,22.15,28,2,0.000496771,4497,1260,3.5690476190476192,0.178585916,0.365410546,0.2614003153522926,1.0,0.5159,0.6001,0.8319,0.4995,1.0,0.2037,0.3066
290,fra,ces,58.03,20,10,0.219161677,114304,416,274.7692307692308,0.091965586,0.327345309,0.5170420341275426,0.9248,0.5748,0.5982,0.8407,0.6071,0.0489,0.2384,0.0403
291,fra,rus,66.57,11,19,0.135329341,55398,416,133.16826923076923,0.123916395,0.327345309,0.3862007545127091,0.9078,0.5353,0.6066,0.8305,0.607,0.2382,0.3879,0.1897
292,fra,nor,70.27,7,23,0.29510978,34170,416,82.13942307692308,0.106159434,0.327345309,0.4565649155254536,0.9176,0.3721,0.4814,0.8477,0.6539,0.0715,0.4531,0.0588
293,fra,spa,80.06,1,29,0.407285429,31546,416,75.83173076923077,0.0791871859999999,0.327345309,0.5747046986611308,0.4601,0.4154,0.5021,0.4984,0.7311,0.0438,0.0086,0.0362
294,fra,kor,23.55,29,1,0.129041916,30426,416,73.13942307692308,0.294432976,0.327345309,0.0101089277734307,1.0,0.7048,0.7102,0.8305,0.3914,0.4552,0.3889,0.3381
295,fra,est,48.0,24,6,0.184131737,23460,416,56.39423076923077,0.221928097,0.327345309,0.103707653715599,0.9638,0.418,0.53,0.5652,0.5853,0.093,0.5119,0.0798
296,fra,pol,55.9,22,8,0.135329341,22646,416,54.4375,0.223329008,0.327345309,0.1009695841396783,0.9176,0.5356,0.6351,0.8489,0.6071,0.063,0.4793,0.0519
297,fra,nld,66.58,10,20,0.275449102,19452,416,46.75961538461539,0.133302703,0.327345309,0.3513839769224987,0.9386,0.3943,0.4636,0.8427,0.3913,0.0247,0.5065,0.0203
298,fra,por,80.01,2,28,0.29261477,19763,416,47.50721153846154,0.095460698,0.327345309,0.5018011034868977,0.427,0.4088,0.4825,0.8407,0.607,0.0411,0.3832,0.0339
299,fra,lat,47.64,25,5,0.136726547,17140,416,41.20192307692308,0.158874645,0.327345309,0.2648721713539992,0.5533,0.6035,0.6212,0.833,0.607,0.0532,0.3602,0.0438
300,fra,deu,65.88,15,15,0.204091816,14613,416,35.12740384615385,0.187631727,0.327345309,0.1821650306778041,0.9248,0.4355,0.4746,0.0348,0.5348,0.0388,0.1488,0.032
301,fra,hin,33.18,28,2,0.109381238,14963,416,35.96875,0.060393443,0.327345309,0.6650490516784698,0.9304,0.5839,0.6533,0.0329,0.7313,0.3439,0.2383,0.2657
302,fra,cat,76.2,4,26,0.40259481,14832,416,35.65384615384615,0.074013319,0.327345309,0.5989186347827036,0.3862,0.3619,0.4533,0.8375,0.7307,0.0343,0.392,0.0284
303,fra,ita,78.64,3,27,0.320858283,13685,416,32.89663461538461,0.102554534,0.327345309,0.4715684333817519,0.5295,0.4516,0.5181,0.8405,0.607,0.0497,0.1323,0.041
304,fra,eng,72.79,5,25,0.200598802,14545,416,34.96394230769231,0.0961556319999999,0.327345309,0.4987979191890204,0.9386,0.3493,0.4733,0.8305,0.7116,0.0297,0.1242,0.0246
305,fra,fin,36.21,27,3,0.176646707,13581,416,32.64663461538461,0.302519355,0.327345309,0.0057517453406776,1.0,0.4495,0.5296,0.8305,0.3913,0.1165,0.5176,0.0952
306,fra,bul,67.5,9,21,0.126946108,10022,416,24.09134615384616,0.201446082,0.327345309,0.1479223793516128,0.9248,0.5054,0.5511,0.8595,0.6071,0.0927,0.3013,0.076
307,fra,slv,66.08,13,17,0.188722555,9290,416,22.33173076923077,0.237767323,0.327345309,0.0748842258490774,0.9176,0.5117,0.5642,0.8412,0.7312,0.0492,0.1227,0.0406
308,fra,slk,61.13,18,12,0.135329341,9543,416,22.939903846153847,0.261917468,0.327345309,0.039949646050096,0.9176,0.4698,0.5256,0.6931,0.5899,0.062,0.1518,0.0511
309,fra,ron,71.01,6,24,0.302894212,8795,416,21.141826923076923,0.167303215,0.327345309,0.2390320889081962,0.5804,0.4471,0.5277,0.854,0.7311,0.0841,0.1263,0.069
310,fra,hrv,66.05,14,16,0.168662675,7832,416,18.82692307692308,0.216688845,0.327345309,0.114272395942994,0.9304,0.4991,0.5576,0.8675,0.6077,0.0586,0.4813,0.0483
311,fra,ara,49.79,23,7,0.090319361,6984,416,16.78846153846154,0.1033986809999999,0.327345309,0.4680333626468142,1.0,0.6148,0.6764,0.4572,0.6069,1.0,0.1254,0.169
312,fra,lav,60.06,19,11,0.15489022,6475,416,15.564903846153848,0.268650981,0.327345309,0.0321499295813702,0.8934,0.514,0.5499,0.8305,0.587,0.0895,0.5218,0.0735
313,fra,heb,56.62,21,9,0.119860279,5725,416,13.76201923076923,0.117344567,0.327345309,0.4115564525532801,1.0,0.4163,0.5193,0.0507,0.7311,0.1678,0.3249,0.1358
314,fra,ukr,64.3,17,13,0.133632735,5090,416,12.235576923076923,0.31926283,0.327345309,0.0006096448738773,0.9176,0.4809,0.5406,0.8505,0.607,0.0828,0.3275,0.068
315,fra,ind,64.34,16,14,0.160279441,5036,416,12.10576923076923,0.197096308,0.327345309,0.1583202834011268,1.0,0.4704,0.5896,0.9515,0.7313,0.5959,0.5126,0.4158
316,fra,dan,68.62,8,22,0.245409182,4947,416,11.891826923076923,0.203165045,0.327345309,0.1439106431996659,0.9248,0.3461,0.439,0.5976,0.5792,0.0458,0.093,0.0377
317,fra,swe,66.32,12,18,0.2004990019999999,4807,416,11.555288461538462,0.193727962,0.327345309,0.1666147499361399,0.9248,0.3376,0.4404,0.8472,0.5346,0.0823,0.3923,0.0676
318,fra,zho,42.02,26,4,0.12245509,4497,416,10.810096153846152,0.178585916,0.327345309,0.2065173539088617,1.0,0.6925,0.7156,0.0011,0.7314,1.0,0.4726,0.3122
319,deu,ces,59.93,11,19,0.188386471,114304,977,116.99488229273284,0.091965586,0.329130804,0.5192361636628795,0.8934,0.5084,0.5558,0.8081,0.6073,0.0117,0.11,0.0097
320,deu,rus,63.85,5,25,0.137653049,55398,977,56.7021494370522,0.123916395,0.329130804,0.3887573751050374,0.8691,0.4226,0.4989,0.7957,0.6073,0.2039,0.2839,0.1639
321,deu,nor,63.88,4,26,0.246393502,34170,977,34.974411463664275,0.106159434,0.329130804,0.4589455288647805,0.631,0.2715,0.3713,0.8166,0.654,0.0636,0.3696,0.0524
322,deu,spa,60.95,8,22,0.1839616919999999,31546,977,32.28863868986694,0.0791871859999999,0.329130804,0.5766961376328347,0.9248,0.3991,0.4435,0.479,0.7313,0.0703,0.15,0.0579
323,deu,kor,26.77,29,1,0.125166687,30426,977,31.14227226202661,0.294432976,0.329130804,0.0111139264499636,1.0,0.4334,0.4587,0.7957,0.3914,0.4258,0.4456,0.3199
324,deu,est,55.58,21,9,0.157352406,23460,977,24.012282497441145,0.221928097,0.329130804,0.1060899983324238,0.9744,0.4153,0.4449,0.5373,0.4629,0.0691,0.4632,0.0591
325,deu,pol,57.46,19,11,0.139410838,22646,977,23.17911975435005,0.223329008,0.329130804,0.1033353747019872,0.8831,0.451,0.5095,0.8181,0.6073,0.0282,0.4394,0.0232
326,deu,nld,70.1,1,29,0.257546369,19452,977,19.90992835209826,0.133302703,0.329130804,0.3540079079678012,0.5236,0.3675,0.4299,0.8105,0.3915,0.0323,0.4576,0.0268
327,deu,por,57.98,16,14,0.168505273,19763,977,20.22824974411464,0.095460698,0.329130804,0.5040449289537329,0.9214,0.4266,0.4967,0.8081,0.6074,0.0745,0.2761,0.0613
328,deu,lat,43.4,24,6,0.049339314,17140,977,17.543500511770727,0.158874645,0.329130804,0.2675892125402461,0.8831,0.4505,0.5066,0.7988,0.6073,0.0375,0.3981,0.0309
329,deu,fra,59.28,14,16,0.179233847,16032,977,16.409416581371545,0.118520741,0.329130804,0.4094691384834975,0.9248,0.4355,0.4746,0.0348,0.5348,0.0388,0.1488,0.032
330,deu,hin,36.94,27,3,0.117468784,14963,977,15.31525076765609,0.060393443,0.329130804,0.6666824685267032,0.9014,0.4222,0.4396,0.0019,0.3914,0.3051,0.1018,0.2386
331,deu,cat,57.9,17,13,0.163171293,14832,977,15.181166837256908,0.074013319,0.329130804,0.6008186269092237,0.9176,0.3976,0.4568,0.8042,0.3916,0.0516,0.2835,0.0426
332,deu,ita,57.81,18,12,0.176385016,13685,977,14.007164790174002,0.102554534,0.329130804,0.4739055388231058,0.9131,0.4421,0.5084,0.8079,0.6074,0.0311,0.083,0.0257
333,deu,eng,61.41,7,23,0.2029336889999999,14545,977,14.887410440122824,0.0961556319999999,0.329130804,0.5010513316811404,0.6336,0.3736,0.4714,0.7957,0.7118,0.053,0.0335,0.0437
334,deu,fin,40.89,25,5,0.146017699,13581,977,13.9007164790174,0.302519355,0.329130804,0.0065373236103974,1.0,0.4442,0.448,0.7957,0.3914,0.0976,0.478,0.08
335,deu,bul,61.84,6,24,0.131955389,10022,977,10.257932446264071,0.201446082,0.329130804,0.1505014933282085,0.8934,0.3394,0.3821,0.8309,0.6073,0.0566,0.1873,0.0467
336,deu,slv,64.99,3,27,0.1678991389999999,9290,977,9.508700102354146,0.237767323,0.329130804,0.0770563111936706,0.8831,0.4298,0.4916,0.8087,0.3914,0.0159,0.0582,0.0131
337,deu,slk,59.6,12,18,0.126500182,9543,977,9.767656090071648,0.261917468,0.329130804,0.0417036283089906,0.8831,0.2754,0.327,0.6658,0.4768,0.0232,0.0863,0.0192
338,deu,ron,57.35,20,10,0.1518972,8795,977,9.002047082906858,0.167303215,0.329130804,0.2417508814674485,0.9078,0.4321,0.4239,0.8242,0.3914,0.0458,0.0533,0.0378
339,deu,hrv,60.85,9,21,0.147169354,7832,977,8.016376663254862,0.216688845,0.329130804,0.116713137905519,0.9014,0.4021,0.4415,0.8406,0.6077,0.0253,0.4063,0.0209
340,deu,ara,28.89,28,2,0.0912837919999999,6984,977,7.148413510747186,0.1033986809999999,0.329130804,0.4703808915107395,1.0,0.6341,0.6416,0.4289,0.5043,1.0,0.0543,0.1426
341,deu,lav,58.82,15,15,0.14159292,6475,977,6.627430910951894,0.268650981,0.329130804,0.0337663378605706,0.8485,0.4454,0.4753,0.7957,0.4578,0.0602,0.5014,0.0497
342,deu,heb,37.49,26,4,0.124439326,5725,977,5.859774820880245,0.117344567,0.329130804,0.414055355684119,1.0,0.4033,0.4675,0.0159,0.3914,0.1359,0.2262,0.1107
343,deu,ukr,59.44,13,17,0.130440053,5090,977,5.209825997952917,0.31926283,0.329130804,0.0008989156298112,0.8831,0.438,0.4979,0.82,0.6073,0.044,0.2197,0.0363
344,deu,ind,49.89,22,8,0.157473633,5036,977,5.154554759467758,0.197096308,0.329130804,0.1609302784270628,1.0,0.4973,0.5206,0.9418,0.3914,0.5571,0.4616,0.396
345,deu,dan,60.7,10,20,0.2027518489999999,4947,977,5.06345957011259,0.203165045,0.329130804,0.1464765000665886,0.6667,0.3728,0.4457,0.5651,0.439,0.0361,0.0776,0.0298
346,deu,swe,65.16,2,28,0.150927385,4807,977,4.920163766632548,0.193727962,0.329130804,0.1692460332376807,0.6667,0.3788,0.4483,0.816,0.5347,0.0639,0.2861,0.0527
347,deu,zho,43.79,23,7,0.118741666,4497,977,4.602865916069601,0.178585916,0.329130804,0.2092160336823744,1.0,0.4803,0.4989,0.0337,0.3914,1.0,0.4593,0.2915
348,hin,ces,22.09,15,15,0.0265594129999999,114304,1684,67.87648456057008,0.091965586,0.150578606,0.1515171011878829,0.9014,0.4667,0.5233,0.8098,0.4994,0.2958,0.0281,0.232
349,hin,rus,21.79,16,14,0.024160316,55398,1684,32.89667458432304,0.123916395,0.150578606,0.031352038045418,0.879,0.4354,0.4959,0.7976,0.4994,0.1618,0.1959,0.1311
350,hin,nor,20.11,21,9,0.025289303,34170,1684,20.290973871733968,0.106159434,0.150578606,0.0870190570639785,0.8919,0.4799,0.5307,0.8183,0.5636,0.3173,0.3131,0.2472
351,hin,spa,18.31,24,6,0.026220717,31546,1684,18.732779097387173,0.0791871859999999,0.150578606,0.2247840522183941,0.9304,0.5484,0.5685,0.4801,0.6658,0.3634,0.2405,0.279
352,hin,kor,32.04,3,27,0.018712955,30426,1684,18.06769596199525,0.294432976,0.150578606,0.9126821866265244,1.0,0.531,0.5589,0.7976,0.6659,0.2488,0.4531,0.1976
353,hin,est,40.54,1,29,0.023652272,23460,1684,13.931116389548691,0.221928097,0.150578606,0.2245200932488482,0.9724,0.459,0.4785,0.5389,0.3076,0.2818,0.4156,0.218
354,hin,pol,22.84,11,19,0.019757268,22646,1684,13.447743467933492,0.223329008,0.150578606,0.2334233246092798,0.8919,0.4489,0.4713,0.8198,0.4994,0.2847,0.3839,0.2239
355,hin,nld,23.07,10,20,0.025486876,19452,1684,11.551068883610451,0.133302703,0.150578606,0.0131630026664263,0.9196,0.4829,0.5832,0.8123,0.6656,0.3313,0.4001,0.257
356,hin,por,17.92,26,4,0.025712673,19763,1684,11.735748218527316,0.095460698,0.150578606,0.1339858409957817,0.9273,0.5052,0.5605,0.8099,0.4997,0.3738,0.1869,0.286
357,hin,lat,23.93,6,24,0.0,17140,1684,10.178147268408551,0.158874645,0.150578606,0.0030353936794204,0.8919,0.4243,0.498,0.8007,0.4994,0.3061,0.3964,0.2392
358,hin,fra,18.79,23,7,0.021112052,16032,1684,9.520190023752969,0.118520741,0.150578606,0.0453255045069052,0.9304,0.5839,0.6533,0.0329,0.7313,0.3439,0.2383,0.2657
359,hin,deu,26.4,5,25,0.025797347,14613,1684,8.677553444180523,0.187631727,0.150578606,0.0605512404837357,0.9014,0.4222,0.4396,0.0019,0.3914,0.3051,0.1018,0.2386
360,hin,cat,20.22,20,10,0.025430426,14832,1684,8.807600950118765,0.074013319,0.150578606,0.2585456796332916,0.9237,0.5098,0.541,0.806,0.0212,0.3433,0.1955,0.2653
361,hin,ita,18.19,25,5,0.025458651,13685,1684,8.126484560570072,0.102554534,0.150578606,0.101716502432437,0.9196,0.5392,0.5893,0.8097,0.4997,0.3049,0.1676,0.2384
362,hin,eng,26.5,4,26,0.025599774,14545,1684,8.637173396674584,0.0961556319999999,0.150578606,0.1306285170413278,0.9196,0.4967,0.5893,0.7976,0.6404,0.3511,0.1233,0.2707
363,hin,fin,37.12,2,28,0.02514818,13581,1684,8.064726840855107,0.302519355,0.150578606,1.0181739497997502,1.0,0.5104,0.5326,0.7976,0.6658,0.2859,0.4344,0.2248
364,hin,bul,20.97,19,11,0.023426475,10022,1684,5.951306413301663,0.201446082,0.150578606,0.1141179162815385,0.9014,0.4485,0.4817,0.8325,0.4994,0.2548,0.0976,0.202
365,hin,slv,22.58,12,18,0.023116003,9290,1684,5.516627078384798,0.237767323,0.150578606,0.3352694865768172,0.8919,0.3985,0.4667,0.8105,0.0048,0.2962,0.1304,0.2322
366,hin,slk,23.27,8,22,0.014338132,9543,1684,5.6668646080760094,0.261917468,0.150578606,0.5467225807696928,0.8919,0.4052,0.4389,0.6673,0.3266,0.2819,0.1609,0.2219
367,hin,ron,21.05,18,12,0.025289303,8795,1684,5.222684085510688,0.167303215,0.150578606,0.0123363136296055,0.9147,0.5606,0.5431,0.8259,0.0071,0.2602,0.1255,0.2059
368,hin,hrv,22.54,13,17,0.024950607,7832,1684,4.65083135391924,0.216688845,0.150578606,0.1927573334880808,0.9087,0.5033,0.5342,0.8421,0.4997,0.2881,0.3471,0.2264
369,hin,ara,9.27,29,1,0.01789444,6984,1684,4.147268408551069,0.1033986809999999,0.150578606,0.0981720698614418,1.0,0.6906,0.6762,0.4305,0.3412,1.0,0.1267,0.1337
370,hin,lav,23.73,7,23,0.02255151,6475,1684,3.84501187648456,0.268650981,0.150578606,0.6148512404523393,0.86,0.5036,0.5038,0.7976,0.2987,0.273,0.4661,0.2155
371,hin,heb,9.31,28,2,0.023059554,5725,1684,3.3996437054631827,0.117344567,0.150578606,0.0487124200231433,1.0,0.5711,0.6203,0.0178,0.0069,0.2074,0.1455,0.1663
372,hin,ukr,22.48,14,16,0.023003105,5090,1684,3.022565320665083,0.31926283,0.150578606,1.2549383482087817,0.8919,0.4814,0.5248,0.8217,0.4995,0.2611,0.1314,0.2066
373,hin,ind,14.57,27,3,0.025176404,5036,1684,2.990498812351544,0.197096308,0.150578606,0.0954355014608093,1.0,0.5874,0.6174,0.9423,0.0029,0.2521,0.4109,0.1999
374,hin,dan,19.1,22,8,0.022833757,4947,1684,2.937648456057007,0.203165045,0.150578606,0.1219610011506321,0.9014,0.4978,0.5141,0.5669,0.2947,0.3169,0.1593,0.2469
375,hin,swe,23.18,9,21,0.024470787,4807,1684,2.8545130641330165,0.193727962,0.150578606,0.0821149233853318,0.9014,0.5189,0.6008,0.8177,0.7312,0.2968,0.198,0.2326
376,hin,zho,21.62,17,13,0.018487158,4497,1684,2.6704275534441804,0.178585916,0.150578606,0.0345952323895544,1.0,0.5322,0.5846,0.0318,0.0029,1.0,0.4187,0.1605
377,cat,ces,58.64,17,13,0.197989707,114304,1846,61.91982665222102,0.091965586,0.1680080139999999,0.20485754047122,0.9176,0.4574,0.473,0.0379,0.4986,0.0632,0.1947,0.0521
378,cat,rus,62.61,11,19,0.113467583,55398,1846,30.00975081256772,0.123916395,0.1680080139999999,0.0688734908479845,0.8989,0.5294,0.5371,0.181,0.4983,0.2546,0.0371,0.202
379,cat,nor,63.94,8,22,0.233428897,34170,1846,18.510292524377032,0.106159434,0.1680080139999999,0.1355187757710892,0.9097,0.3401,0.4344,0.1053,0.5638,0.1031,0.1915,0.0845
380,cat,spa,85.35,1,29,0.50740907,31546,1846,17.08884073672806,0.0791871859999999,0.1680080139999999,0.2794921654968616,0.2677,0.3939,0.465,0.4918,0.6652,0.0205,0.394,0.017
381,cat,kor,21.61,29,1,0.114020241,30426,1846,16.482123510292524,0.294432976,0.1680080139999999,0.5662466782043414,1.0,0.6071,0.6624,0.181,0.6654,0.4773,0.441,0.3515
382,cat,est,42.66,25,5,0.124814341,23460,1846,12.708559046587215,0.221928097,0.1680080139999999,0.1030009209580452,0.967,0.4009,0.4866,0.3297,0.307,0.1185,0.2803,0.0996
383,cat,pol,46.73,22,8,0.135332113,22646,1846,12.267605633802816,0.223329008,0.1680080139999999,0.108422633932986,0.9097,0.4261,0.5031,0.1156,0.4986,0.0797,0.2535,0.0655
384,cat,nld,64.89,7,23,0.2203896239999999,19452,1846,10.537378114842904,0.133302703,0.1680080139999999,0.0426709080478115,0.9328,0.3765,0.4367,0.0592,0.6645,0.0564,0.2501,0.0466
385,cat,por,74.48,3,27,0.334772547,19763,1846,10.705850487540628,0.095460698,0.1680080139999999,0.1864587219629473,0.195,0.2311,0.2519,0.0386,0.4981,0.0313,0.0271,0.0259
386,cat,lat,44.86,23,7,0.0840040069999999,17140,1846,9.284940411700974,0.158874645,0.1680080139999999,0.0029553029812995,0.5,0.46,0.4715,0.0725,0.4984,0.0374,0.3922,0.031
387,cat,fra,74.61,2,28,0.38445995,16032,1846,8.684723726977248,0.118520741,0.1680080139999999,0.0867614994461357,0.3862,0.3619,0.4533,0.8375,0.7307,0.0343,0.392,0.0284
388,cat,deu,59.97,14,16,0.144381887,14613,1846,7.916034669555796,0.187631727,0.1680080139999999,0.0136427641406108,0.9176,0.3976,0.4568,0.8042,0.3916,0.0516,0.2835,0.0426
389,cat,hin,30.97,28,2,0.082363304,14963,1846,8.105633802816902,0.060393443,0.1680080139999999,0.4102817140714079,0.9237,0.5098,0.541,0.806,0.0212,0.3433,0.1955,0.2653
390,cat,ita,74.2,4,26,0.305481676,13685,1846,7.413326110509209,0.102554534,0.1680080139999999,0.1517768333431264,0.4717,0.2888,0.311,0.0363,0.4981,0.0384,0.3286,0.0318
391,cat,eng,65.23,6,24,0.175745225,14545,1846,7.87919826652221,0.0961556319999999,0.1680080139999999,0.1829036381083169,0.9328,0.3436,0.4596,0.181,0.6402,0.0638,0.3012,0.0526
392,cat,fin,32.08,27,3,0.126109634,13581,1846,7.356988082340195,0.302519355,0.1680080139999999,0.6409996738259952,1.0,0.3967,0.4921,0.181,0.6651,0.145,0.3037,0.118
393,cat,bul,63.1,10,20,0.108562744,10022,1846,5.429035752979415,0.201446082,0.1680080139999999,0.0396115974603767,0.9176,0.3943,0.457,0.1934,0.4986,0.0886,0.132,0.0728
394,cat,slv,58.97,16,14,0.125850575,9290,1846,5.032502708559047,0.237767323,0.1680080139999999,0.1724028114847278,0.9097,0.3943,0.4106,0.044,0.017,0.0514,0.3033,0.0425
395,cat,slk,53.96,19,11,0.127197679,9543,1846,5.169555796316359,0.261917468,0.1680080139999999,0.3124342487797922,0.9097,0.3685,0.4479,0.261,0.3265,0.0705,0.3182,0.058
396,cat,ron,68.44,5,25,0.289471866,8795,1846,4.764355362946913,0.167303215,0.1680080139999999,1.7598293731392416e-05,0.5319,0.3527,0.3979,0.1547,0.0149,0.0864,0.2998,0.071
397,cat,hrv,60.69,13,17,0.163966702,7832,1846,4.242686890574214,0.216688845,0.1680080139999999,0.083956817977569,0.9237,0.4529,0.5142,0.2437,0.5,0.057,0.2025,0.0471
398,cat,ara,44.03,24,6,0.059341646,6984,1846,3.783315276273023,0.1033986809999999,0.1680080139999999,0.1478871770413047,1.0,0.5521,0.6193,0.414,0.3417,1.0,0.3007,0.159
399,cat,lav,50.83,21,9,0.127750337,6475,1846,3.5075839653304444,0.268650981,0.1680080139999999,0.3588449730804342,0.8831,0.3844,0.4329,0.181,0.2981,0.1114,0.3469,0.0912
400,cat,heb,52.1,20,10,0.106265759,5725,1846,3.101300108342362,0.117344567,0.1680080139999999,0.0909346653891854,1.0,0.4156,0.5077,0.789,0.0147,0.1523,0.1299,0.1237
401,cat,ukr,61.48,12,18,0.104262374,5090,1846,2.7573131094257857,0.31926283,0.1680080139999999,0.8105100923813674,0.9097,0.4186,0.4335,0.128,0.4982,0.0892,0.109,0.0732
402,cat,ind,56.32,18,12,0.129028358,5036,1846,2.7280606717226434,0.197096308,0.1680080139999999,0.0299761950426921,1.0,0.4778,0.5358,0.632,0.0195,0.5946,0.2697,0.4152
403,cat,dan,63.23,9,21,0.165313806,4947,1846,2.679848320693391,0.203165045,0.1680080139999999,0.0437889354903947,0.9176,0.3179,0.3418,0.243,0.2933,0.0753,0.3276,0.0619
404,cat,swe,59.12,15,15,0.144450969,4807,1846,2.604008667388949,0.193727962,0.1680080139999999,0.0234358212120194,0.9176,0.3584,0.4363,0.1008,0.7304,0.1104,0.0171,0.0904
405,cat,zho,35.9,26,4,0.102604401,4497,1846,2.4360780065005416,0.178585916,0.1680080139999999,0.0039640496192867,1.0,0.5589,0.5905,0.8364,0.0219,1.0,0.3171,0.3246
406,ita,ces,69.28,13,17,0.228664683,114304,482,237.14522821576764,0.091965586,0.330421427,0.5208102525182119,0.9131,0.4911,0.479,0.0017,0.0184,0.0391,0.1823,0.0322
407,ita,rus,70.41,11,19,0.12623596,55398,482,114.93360995850622,0.123916395,0.330421427,0.3905933748347234,0.8934,0.5195,0.4916,0.2172,0.0113,0.221,0.3351,0.1768
408,ita,nor,72.87,7,23,0.228568686,34170,482,70.89211618257261,0.106159434,0.330421427,0.4606541094530622,0.9047,0.4554,0.521,0.069,0.7041,0.0946,0.3739,0.0776
409,ita,spa,81.13,2,28,0.376019967,31546,482,65.44813278008299,0.0791871859999999,0.330421427,0.5781243399398716,0.5295,0.3807,0.4359,0.4722,0.4992,0.0588,0.1288,0.0485
410,ita,kor,24.27,29,1,0.119900163,30426,482,63.12448132780083,0.294432976,0.330421427,0.0118628736204346,1.0,0.6318,0.6851,0.2172,0.4995,0.4465,0.4628,0.3328
411,ita,est,52.11,23,7,0.153403091,23460,482,48.67219917012448,0.221928097,0.330421427,0.10781263823205,0.9687,0.4644,0.5452,0.3152,0.3216,0.098,0.4669,0.0819
412,ita,pol,62.64,20,10,0.166842661,22646,482,46.98340248962656,0.223329008,0.330421427,0.1050463706358845,0.9047,0.3906,0.4438,0.0793,0.0183,0.0537,0.4772,0.0443
413,ita,nld,70.89,9,21,0.192473841,19452,482,40.35684647302904,0.133302703,0.330421427,0.3558929241405358,0.9291,0.4397,0.467,0.023,0.4983,0.0574,0.4827,0.0473
414,ita,por,80.44,3,27,0.27531919,19763,482,41.00207468879668,0.095460698,0.330421427,0.5056548265729772,0.5032,0.2409,0.2345,0.0024,0.0018,0.069,0.3263,0.0568
415,ita,lat,52.02,24,6,0.1379475859999999,17140,482,35.560165975103736,0.158874645,0.330421427,0.2695434274011327,0.4646,0.4415,0.4401,0.1087,0.012,0.0064,0.4314,0.0053
416,ita,fra,82.93,1,29,0.340597101,16032,482,33.261410788381745,0.118520741,0.330421427,0.4112712209302478,0.5295,0.4516,0.5181,0.8405,0.607,0.0497,0.1323,0.041
417,ita,deu,68.19,15,15,0.19343381,14613,482,30.31742738589212,0.187631727,0.330421427,0.1867486011350093,0.9131,0.4421,0.5084,0.8079,0.6074,0.0311,0.083,0.0257
418,ita,hin,35.24,27,3,0.097532879,14963,482,31.04356846473029,0.060393443,0.330421427,0.6678534028548968,0.9196,0.5392,0.5893,0.8097,0.4997,0.3049,0.1676,0.2384
419,ita,cat,77.19,4,26,0.310070078,14832,482,30.771784232365142,0.074013319,0.330421427,0.6021810758488804,0.4717,0.2888,0.311,0.0363,0.4981,0.0384,0.3286,0.0318
420,ita,eng,75.63,6,24,0.2175290389999999,14545,482,30.176348547717843,0.0961556319999999,0.330421427,0.5026681395919032,0.9291,0.4569,0.5129,0.2172,0.752,0.0748,0.0937,0.0615
421,ita,fin,34.77,28,2,0.144475377,13581,482,28.176348547717843,0.302519355,0.330421427,0.0071307712559043,1.0,0.465,0.5185,0.2172,0.499,0.1272,0.4803,0.1038
422,ita,bul,72.53,8,22,0.117884228,10022,482,20.79253112033195,0.201446082,0.330421427,0.1523621146224809,0.9131,0.3662,0.4189,0.1571,0.0159,0.0502,0.2541,0.0413
